# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	ncRNA-region	186195	186355	+	-	113.8	2.7e-16	-	-	-	RFAM:RF00234
contig_1	cds	186442	188244	+	MPDKNC_00219	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE29E82
contig_1	cds	188450	188878	+	MPDKNC_00220	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3189E
contig_1	cds	188893	189624	+	MPDKNC_00221	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2287F
contig_1	cds	189648	190181	+	MPDKNC_00222	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RFF6
contig_1	cds	190210	190698	+	MPDKNC_00223	286.0	1.2e-97	0.858	1.0	0.950	UniRef:UniRef90_A0A0M0GKV1
contig_1	cds	190811	191281	+	MPDKNC_00224	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1A8CD
contig_1	cds	191295	191912	+	MPDKNC_00225	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE17418
contig_1	cds	192000	192644	-	MPDKNC_00226	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE20578
contig_1	cds	192789	193733	-	MPDKNC_00227	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1BC4D
contig_1	cds	193946	195178	+	MPDKNC_00228	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE35DD0
contig_1	cds	195197	195886	+	MPDKNC_00229	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE23EF2
contig_1	cds	195876	197261	+	MPDKNC_00230	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1DE60
contig_1	cds	197320	198591	-	MPDKNC_00231	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001653C961
contig_1	cds	199023	199250	-	MPDKNC_00232	98.2	1.7e-25	0.987	1.0	0.581	UniRef:UniRef90_A0A6H0TRF1
contig_1	cds	199254	200471	-	MPDKNC_00233	367.0	2.4e-120	1.0	0.833	0.998	UniRef:UniRef90_A0A0M0GM41
contig_1	cds	200649	202226	+	MPDKNC_00234	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE341E0
contig_1	cds	202226	202630	+	MPDKNC_00235	276.0	4.0e-94	1.0	0.944	0.948	UniRef:UniRef90_A0A0M0GL43
contig_1	cds	202635	203747	+	MPDKNC_00236	721.0	4.2e-262	1.0	0.923	0.973	UniRef:UniRef90_A0A0M0GLD8
contig_1	cds	203907	206075	+	MPDKNC_00237	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1DD6D
contig_1	cds	206115	206474	-	MPDKNC_00238	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5VCV8
contig_1	cds	206703	207905	+	MPDKNC_00239	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE353B9
contig_1	cds	208015	208143	+	MPDKNC_00240	-	-	-	-	-	-
contig_1	cds	208268	208732	+	MPDKNC_00241	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RI28
contig_1	cds	208828	209364	+	MPDKNC_00242	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RDY6
contig_1	cds	209447	210046	+	MPDKNC_00243	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE31B40
contig_1	cds	210139	210798	+	MPDKNC_00244	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RFH5
contig_1	cds	210876	211505	+	MPDKNC_00245	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RFA5
contig_1	cds	211537	211992	-	MPDKNC_00246	271.0	3.7e-91	1.0	0.803	0.934	UniRef:UniRef90_A0A0M0GMC2
contig_1	cds	212301	212834	-	MPDKNC_00247	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RJG0
contig_1	cds	213150	214412	+	MPDKNC_00248	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A89D6A
contig_1	cds	214409	215242	+	MPDKNC_00249	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A8D2E0
contig_1	cds	215257	216138	+	MPDKNC_00250	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RDP9
contig_1	cds	216192	216647	-	MPDKNC_00251	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RI38
contig_1	cds	216644	217201	-	MPDKNC_00252	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RDZ7
contig_1	cds	217444	218568	+	MPDKNC_00253	735.0	8.3e-268	1.0	1.0	0.979	UniRef:UniRef90_A0A0M0GLD6
contig_1	cds	218565	220262	+	MPDKNC_00254	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A64828
contig_1	cds	220326	221231	-	MPDKNC_00255	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE364BB
contig_1	cds	221321	223900	-	MPDKNC_00256	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE29092
contig_1	cds	223897	224643	-	MPDKNC_00257	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RJG8
contig_1	cds	224777	225457	+	MPDKNC_00258	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RIV2
contig_1	cds	225450	226793	+	MPDKNC_00259	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RDK8
contig_1	cds	227024	227845	+	MPDKNC_00260	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE39269
contig_1	cds	227842	228801	+	MPDKNC_00261	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A58C67
contig_1	cds	228817	229590	+	MPDKNC_00262	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000ADAE765
contig_1	cds	229606	230385	+	MPDKNC_00263	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A7F169
contig_1	cds	230544	231431	+	MPDKNC_00264	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FC725B
contig_1	cds	232516	233184	+	MPDKNC_00265	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5S2U5
contig_1	cds	233162	234172	+	MPDKNC_00266	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1B04C
contig_1	cds	234216	235046	+	MPDKNC_00267	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5VCY7
contig_1	cds	235058	235891	+	MPDKNC_00268	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FDD903
contig_1	cds	235913	236668	+	MPDKNC_00269	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RDL7
contig_1	cds	236725	237486	-	MPDKNC_00270	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RIA8
contig_1	cds	237766	239001	+	MPDKNC_00271	808.0	2.1e-295	1.0	0.983	0.998	UniRef:UniRef90_A0A0M0GKY9
contig_1	cds	239064	241556	+	MPDKNC_00272	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE369BD
contig_1	cds	241635	242504	+	MPDKNC_00273	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GLM1
contig_1	cds	242504	243328	+	MPDKNC_00274	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5V6N7
contig_1	cds	243415	244530	+	MPDKNC_00275	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE398FA
contig_1	cds	244579	245595	+	MPDKNC_00276	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RIN9
contig_1	cds	245677	246705	+	MPDKNC_00277	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A82E94
contig_1	cds	246702	247703	+	MPDKNC_00278	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FE34E4
contig_1	cds	247729	249192	+	MPDKNC_00279	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2E8DF
contig_1	cds	249261	251180	+	MPDKNC_00280	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1A012
contig_1	cds	251195	252091	+	MPDKNC_00281	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE25EF2
contig_1	cds	252113	252901	+	MPDKNC_00282	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2D44F
contig_1	cds	253020	253775	+	MPDKNC_00283	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1B22C
contig_1	cds	253791	254243	+	MPDKNC_00284	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE22A11
contig_1	cds	254307	254975	+	MPDKNC_00285	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE330AE
contig_1	cds	255089	255772	+	MPDKNC_00286	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE264A0
contig_1	cds	255809	256495	+	MPDKNC_00287	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000A643AF3
contig_1	cds	256508	258352	+	MPDKNC_00288	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2318B
contig_1	cds	258532	260748	+	MPDKNC_00289	1323.0	0.0	1.0	1.0	0.978	UniRef:UniRef90_A0A0M0GL85
contig_1	cds	261021	261881	-	MPDKNC_00290	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2A528
contig_1	cds	262056	262667	+	MPDKNC_00291	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE34FB5
contig_1	ncRNA-region	262731	262813	+	-	57.6	2.9e-09	-	-	-	RFAM:RF01786
contig_1	cds	262879	263586	+	MPDKNC_00292	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3558C
contig_1	cds	263711	265705	+	MPDKNC_00293	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE16AC8
contig_1	cds	265767	266552	+	MPDKNC_00294	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RDU4
contig_1	cds	266599	267354	+	MPDKNC_00295	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE340A1
contig_1	cds	267417	268733	-	MPDKNC_00296	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F9B84A
contig_1	ncRNA-region	268820	268927	-	-	85.7	2.5e-15	-	-	-	RFAM:RF00162
contig_1	cds	269146	269748	+	MPDKNC_00297	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F47671
contig_1	cds	269876	270148	+	MPDKNC_00298	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE16852
contig_1	cds	270266	270520	-	MPDKNC_00299	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FF1549
contig_1	cds	270586	272034	-	MPDKNC_00300	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F8E872
contig_1	cds	272121	273218	+	MPDKNC_00301	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FC53E7
contig_1	cds	273223	273855	+	MPDKNC_00302	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RDP8
contig_1	cds	273991	274923	+	MPDKNC_00303	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RIE2
contig_1	cds	274937	276202	+	MPDKNC_00304	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2C056
contig_1	cds	276199	277308	+	MPDKNC_00305	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE27DA4
contig_1	cds	277312	277485	-	MPDKNC_00306	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE241AD
contig_1	cds	278145	278423	+	MPDKNC_00307	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0012F15814
contig_1	cds	278615	279508	+	MPDKNC_00308	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1C66F
contig_1	cds	279562	280146	-	MPDKNC_00309	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000700D0E4
contig_1	cds	280375	282063	-	MPDKNC_00310	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE18C83
contig_1	cds	282355	283527	-	MPDKNC_00311	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE39D11
contig_1	cds	283726	285081	-	MPDKNC_00312	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GLA4
contig_1	cds	285442	286215	+	MPDKNC_00313	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5T3H9
contig_1	cds	286212	286946	+	MPDKNC_00314	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE17DB8
contig_1	cds	286983	287432	-	MPDKNC_00315	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RIE9
contig_1	cds	287585	288787	+	MPDKNC_00316	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2EC0F
contig_1	cds	288765	289628	+	MPDKNC_00317	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A57754
contig_1	cds	289625	290437	+	MPDKNC_00318	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A5A624
contig_1	cds	290428	291369	+	MPDKNC_00319	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE15CC9
contig_1	cds	291390	292043	+	MPDKNC_00320	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RFQ4
contig_1	cds	292055	292636	+	MPDKNC_00321	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FE712C
contig_1	cds	292650	294074	+	MPDKNC_00322	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2911D
contig_1	cds	294137	295231	-	MPDKNC_00323	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE35616
contig_1	cds	295228	295758	-	MPDKNC_00324	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00384CF0D4
contig_1	cds	295871	297040	-	MPDKNC_00325	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RIG3
contig_1	cds	297316	298380	+	MPDKNC_00326	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE23C93
contig_1	cds	298468	299841	+	MPDKNC_00327	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F26B59
contig_1	cds	299884	300573	+	MPDKNC_00328	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GLJ6
contig_1	cds	300833	302353	+	MPDKNC_00329	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RJR3
contig_1	cds	303103	304065	+	MPDKNC_00330	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE25B90
contig_1	cds	304132	304617	+	MPDKNC_00331	292.0	8.4e-100	0.988	1.0	0.925	UniRef:UniRef90_A0A161RTQ1
contig_1	cds	304610	306061	+	MPDKNC_00332	884.0	0.0	1.0	0.998	0.952	UniRef:UniRef90_A0A0M0GMJ2
contig_1	cds	306094	306678	-	MPDKNC_00333	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RH19
contig_1	cds	306797	307147	+	MPDKNC_00334	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE38FB9
contig_1	cds	307346	308359	+	MPDKNC_00335	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GLC5
contig_1	cds	308486	309631	+	MPDKNC_00336	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00235A1A6D
contig_1	cds	309801	310082	+	MPDKNC_00337	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SXN2
contig_1	cds	310087	310437	+	MPDKNC_00338	212.0	3.9e-73	1.0	1.0	0.940	BlastRules:WP_000635963
contig_1	cds	310790	311620	+	MPDKNC_00339	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RE79
contig_1	cds	311617	311973	+	MPDKNC_00340	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SYF2
contig_1	cds	311976	312377	+	MPDKNC_00341	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F61E5A
contig_1	cds	312388	313398	+	MPDKNC_00342	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RFJ1
contig_1	cds	313473	313805	+	MPDKNC_00343	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RH28
contig_1	cds	313805	314272	+	MPDKNC_00344	311.0	2.0e-107	1.0	0.994	1.0	UniRef:UniRef90_A0A5D4TFZ5
contig_1	cds	314250	315047	+	MPDKNC_00345	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GLD3
contig_1	cds	315047	315643	+	MPDKNC_00346	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RII1
contig_1	cds	315730	317898	+	MPDKNC_00347	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000AA8B973
contig_1	cds	318163	318633	+	MPDKNC_00348	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RE89
contig_1	tRNA	318707	318781	+	MPDKNC_00349	82.3	-	-	-	-	-
contig_1	tRNA	318786	318876	+	MPDKNC_00350	78.8	-	-	-	-	-
contig_1	tRNA	318886	318957	+	MPDKNC_00351	72.2	-	-	-	-	-
contig_1	tRNA	319075	319151	+	MPDKNC_00352	89.1	-	-	-	-	-
contig_1	tRNA	319227	319301	+	MPDKNC_00353	74.3	-	-	-	-	-
contig_1	tRNA	319307	319382	+	MPDKNC_00354	93.3	-	-	-	-	-
contig_1	tRNA	319419	319500	+	MPDKNC_00355	71.2	-	-	-	-	-
contig_1	tRNA	319575	319661	+	MPDKNC_00356	63.8	-	-	-	-	-
contig_1	tRNA	319678	319754	+	MPDKNC_00357	79.3	-	-	-	-	-
contig_1	tRNA	319790	319866	+	MPDKNC_00358	86.8	-	-	-	-	-
contig_1	tRNA	319879	319952	+	MPDKNC_00359	82.1	-	-	-	-	-
contig_1	rRNA	320043	321593	+	MPDKNC_00360	1645.1	8.6e-50	-	-	-	RFAM:RF00177
contig_1	rRNA	321752	324685	+	MPDKNC_00361	3009.6	2.2e-06	-	-	-	RFAM:RF02541
contig_1	rRNA	324799	324915	+	MPDKNC_00362	96.9	3.3e-16	-	-	-	RFAM:RF00001
contig_1	tRNA	324969	325042	+	MPDKNC_00363	76.6	-	-	-	-	-
contig_1	tRNA	325131	325207	+	MPDKNC_00364	89.1	-	-	-	-	-
contig_1	cds	325449	325904	+	MPDKNC_00365	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R8H4
contig_1	cds	325901	326602	+	MPDKNC_00366	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R7J9
contig_1	cds	326630	327052	+	MPDKNC_00367	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R7U4
contig_1	cds	327049	328065	+	MPDKNC_00368	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R9R1
contig_1	cds	328430	330361	-	MPDKNC_00369	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1FABD
contig_1	cds	330570	331247	+	MPDKNC_00370	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R9M5
contig_1	cds	331302	331472	+	MPDKNC_00371	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R5E5
contig_1	cds	331498	332280	+	MPDKNC_00372	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R971
contig_1	cds	332349	332555	-	MPDKNC_00373	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5TAG9
contig_1	cds	332555	333298	-	MPDKNC_00374	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RAE0
contig_1	cds	333581	333868	+	MPDKNC_00375	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5UZT4
contig_1	cds	333930	335564	+	MPDKNC_00376	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R7I9
contig_1	cds	335996	336955	+	MPDKNC_00377	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00295E868A
contig_1	cds	337209	338699	+	MPDKNC_00378	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3881D
contig_1	cds	338689	339135	+	MPDKNC_00379	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3393E
contig_1	cds	339132	339449	+	MPDKNC_00380	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R9L7
contig_1	cds	339463	339918	+	MPDKNC_00381	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE15AF1
contig_1	cds	340017	341108	+	MPDKNC_00382	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE37BDB
contig_1	cds	341135	341824	+	MPDKNC_00383	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R960
contig_1	cds	341892	343901	+	MPDKNC_00384	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE218C4
contig_1	cds	344053	344385	+	MPDKNC_00385	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE31120
contig_1	cds	344473	345333	+	MPDKNC_00386	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FC6938
contig_1	cds	345330	346247	+	MPDKNC_00387	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F66F41
contig_1	cds	346279	346944	+	MPDKNC_00388	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1EFD2
contig_1	cds	347078	347518	+	MPDKNC_00389	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R7H8
contig_1	cds	347674	348546	+	MPDKNC_00390	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001C46CD5E
contig_1	cds	348653	349624	+	MPDKNC_00391	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE375A0
contig_1	cds	349597	350166	+	MPDKNC_00392	370.0	8.9e-130	0.958	1.0	0.994	UniRef:UniRef90_A0A5D4R595
contig_1	cds	350268	350528	+	MPDKNC_00393	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R5C2
contig_1	cds	350611	350973	+	MPDKNC_00394	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2CB98
contig_1	cds	350989	351765	+	MPDKNC_00395	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1D391
contig_1	cds	351877	352269	+	MPDKNC_00396	254.0	8.6e-86	1.0	0.977	0.954	UniRef:UniRef90_A0A0M0G0U1
contig_1	cds	352294	353661	+	MPDKNC_00397	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2ABE9
contig_1	cds	353915	354925	-	MPDKNC_00398	610.0	6.7e-220	0.964	1.0	0.941	UniRef:UniRef90_A0A0M0G1R8
contig_1	cds	355049	355810	+	MPDKNC_00399	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE37875
contig_1	cds	355960	358320	+	MPDKNC_00400	1518.0	0.0	1.0	0.999	0.985	UniRef:UniRef90_A0A0M0G1P5
contig_1	cds	358335	359243	+	MPDKNC_00401	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0025B1DDD5
contig_1	cds	359371	359520	+	MPDKNC_00402	73.6	1.8e-16	1.0	0.980	0.673	UniRef:UniRef90_A0A6I6UEG9
contig_1	cds	359575	360768	+	MPDKNC_00403	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE22080
contig_1	cds	361282	361932	+	MPDKNC_00404	407.0	8.4e-143	1.0	0.850	0.972	UniRef:UniRef90_A0A0M0G0S3
contig_1	cds	362209	363681	+	MPDKNC_00405	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FCAD89
contig_1	cds	363753	364580	+	MPDKNC_00406	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R5B0
contig_1	cds	364619	365581	-	MPDKNC_00407	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2450F
contig_1	cds	365925	366881	+	MPDKNC_00408	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R5B4
contig_1	cds	366888	368093	+	MPDKNC_00409	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1DB63
contig_1	cds	368090	370291	+	MPDKNC_00410	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2FD62
contig_1	ncRNA-region	370331	370432	+	-	80.0	1.8e-10	-	-	-	RFAM:RF00167
contig_1	cds	370576	372129	+	MPDKNC_00411	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FA0AF9
contig_1	ncRNA-region	372263	372364	+	-	88.9	5.6e-12	-	-	-	RFAM:RF00167
contig_1	cds	372472	373806	+	MPDKNC_00412	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0015C41A94
contig_1	cds	373989	374831	+	MPDKNC_00413	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4R7F7
contig_1	cds	375008	377080	+	MPDKNC_00414	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F6EA61
contig_1	rRNA	377442	378992	+	MPDKNC_00415	1645.1	8.6e-50	-	-	-	RFAM:RF00177
contig_1	rRNA	379150	382083	+	MPDKNC_00416	3009.6	2.2e-06	-	-	-	RFAM:RF02541
contig_1	rRNA	382197	382313	+	MPDKNC_00417	96.9	3.3e-16	-	-	-	RFAM:RF00001
contig_1	cds	383292	383843	+	MPDKNC_00418	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RHX7
contig_1	cds	383840	384028	+	MPDKNC_00419	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0G799
contig_1	ncRNA-region	384116	384217	+	-	86.2	1.6e-11	-	-	-	RFAM:RF00167
contig_1	cds	384345	384824	+	MPDKNC_00420	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE31FDE
contig_1	cds	384811	385971	+	MPDKNC_00421	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE24DEB
contig_1	cds	385968	387266	+	MPDKNC_00422	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F9D9B6
contig_1	cds	387372	388091	+	MPDKNC_00423	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE17642
contig_1	cds	388084	388338	+	MPDKNC_00424	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5V0Y0
contig_1	cds	388335	389021	+	MPDKNC_00425	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RL08
contig_1	cds	389005	391239	+	MPDKNC_00426	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1ABD8
contig_1	cds	391215	392636	+	MPDKNC_00427	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0G636
contig_1	cds	392648	393694	+	MPDKNC_00428	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE177AF
contig_1	cds	393691	394266	+	MPDKNC_00429	333.0	7.6e-115	0.990	0.955	0.921	UniRef:UniRef90_A0A0M0G711
